,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
483,0.0167,0.2948,0.7435,0.0526,0.0033,0.2751,0.0001,0.0573,0.148,0.0001,0.145,0.3426,1.0433,2.1077,8.049,1.0368,11.398
484,0.0166,0.2272,0.7177,0.0611,0.0034,0.2532,0.0001,0.0559,0.1513,0.0002,0.1442,0.3343,1.022,1.9945,8.0583,1.0302,11.2918
485,0.0174,0.2461,0.7306,0.0527,0.0021,0.2609,0.0002,0.0621,0.1508,0.0002,0.1384,0.341,1.0281,2.0318,8.0683,1.0396,11.3439
486,0.0167,0.291,0.7196,0.055,0.0039,0.2534,0.0001,0.0454,0.1505,0.0001,0.1532,0.34,1.0226,2.0604,7.9984,1.0142,11.2779
487,0.0159,0.2773,0.7321,0.0565,0.0034,0.251,0.0001,0.0486,0.1477,0.0001,0.1473,0.3244,0.9998,2.0339,8.0653,1.0343,11.338
488,0.0166,0.1149,0.7464,0.056,0.0019,0.2471,0.0001,0.0592,0.1498,0.0002,0.1368,0.3401,1.012,1.9039,14.4517,1.9044,18.4782
489,0.0168,0.3006,0.7575,0.0581,0.0039,0.2591,0.0002,0.0488,0.1509,0.0002,0.1501,0.3621,1.0541,2.1375,8.8743,1.0358,12.2584
490,0.0175,0.2986,0.7194,0.0552,0.0031,0.246,0.0001,0.0535,0.1481,0.0003,0.1493,0.3447,1.0191,2.0655,8.1234,1.0312,11.4254
491,0.0171,0.3473,0.7199,0.068,0.0041,0.2567,0.0001,0.0478,0.1527,0.0002,0.1503,0.3309,1.0321,2.127,8.038,1.028,11.3984
492,0.0217,0.2764,0.734,0.0619,0.0036,0.2558,0.0001,0.0544,0.1502,0.0002,0.1473,0.326,1.0196,2.0614,7.9758,1.028,11.2716
493,0.0169,0.2934,0.7112,0.0617,0.0034,0.255,0.0001,0.0535,0.1485,0.0002,0.1499,0.3382,1.028,2.0588,8.0236,1.0262,11.314
494,0.0184,0.2908,0.7231,0.0619,0.0018,0.2486,0.0002,0.0526,0.1411,0.0002,0.1471,0.3458,1.0188,2.0605,8.0539,1.0261,11.35
495,0.0172,0.2939,0.7214,0.0546,0.0021,0.2569,0.0001,0.0526,0.1528,0.0002,0.1341,0.334,1.0069,2.0485,8.0428,1.0245,11.3205
496,0.0204,0.1735,0.758,0.0506,0.0028,0.3052,0.0001,0.0482,0.1375,0.0002,0.1831,0.3553,1.1028,2.0668,12.5321,1.0124,15.8504
497,0.0182,0.3109,0.7644,0.0586,0.0019,0.2639,0.0001,0.0466,0.153,0.0003,0.1489,0.3433,1.0372,2.1437,10.1049,1.009,13.4746
498,0.0173,0.3639,0.7739,0.0579,0.0017,0.2925,0.0001,0.0466,0.1438,0.0002,0.1923,0.3392,1.0861,2.2505,8.0016,1.0226,11.4799
499,0.0165,0.2817,0.7212,0.0538,0.0016,0.2442,0.0001,0.0543,0.1483,0.0001,0.1437,0.3287,0.9934,2.022,8.1119,1.0404,11.3799
500,0.0171,0.2978,0.7348,0.0562,0.0033,0.2637,0.0001,0.0552,0.1505,0.0002,0.1493,0.3292,1.0304,2.1078,8.0735,1.0041,11.3894
501,0.0169,0.3056,0.7281,0.0578,0.0043,0.256,0.0001,0.0503,0.1522,0.0002,0.1369,0.3452,1.0208,2.0805,8.0054,1.0017,11.2928
502,0.0173,0.287,0.731,0.0542,0.0029,0.2568,0.0002,0.0553,0.1515,0.0002,0.1489,0.3332,1.0229,2.0675,7.9825,1.0127,11.2706
503,0.0171,0.2726,0.721,0.0549,0.0037,0.2475,0.0001,0.0539,0.1495,0.0002,0.1361,0.3241,0.9874,2.0085,8.0936,1.0029,11.3126
504,0.0211,0.2112,0.755,0.0562,0.0024,0.287,0.0001,0.0468,0.1455,0.0001,0.184,0.341,1.0789,2.0794,10.4771,1.2847,14.0416
505,0.0167,0.2494,0.7459,0.0561,0.0021,0.2507,0.0001,0.0484,0.1503,0.0001,0.152,0.3446,1.0183,2.0408,9.9731,1.0192,13.2374
506,0.0176,0.2869,0.7062,0.0601,0.0014,0.2417,0,0.0424,0.1431,0.0001,0.1409,0.3416,0.9824,2.0002,8.0347,1.0263,11.2679
507,0.0169,0.36,0.7016,0.0518,0.0015,0.2848,0.0001,0.0501,0.1463,0.0001,0.1903,0.3316,1.0683,2.154,8.0559,1.0202,11.4348
508,0.0162,0.2824,0.7146,0.0522,0.0015,0.2425,0.0001,0.0496,0.1459,0.0001,0.1387,0.3186,0.9579,1.9782,8.2944,1.0232,11.5034
509,0.0173,0.2231,0.7446,0.0597,0.0039,0.3146,0.0002,0.0478,0.15,0.0002,0.2022,0.345,1.146,2.1402,8.0318,1.0161,11.3948
510,0.0169,0.2972,0.7474,0.0557,0.0023,0.2502,0.0001,0.0551,0.1489,0.0002,0.1398,0.3239,0.9951,2.0661,7.9413,0.9967,11.2106
511,0.0171,0.2886,0.7211,0.0528,0.0038,0.2481,0.0002,0.0519,0.1505,0.0002,0.1486,0.3217,0.9961,2.0341,7.9712,1.0017,11.2131
512,0.0193,0.1601,0.753,0.0574,0.0017,0.2843,0.0001,0.0454,0.1399,0.0002,0.1858,0.3197,1.0547,2.0007,8.7114,1.0141,11.9531
513,0.0179,0.2556,0.7394,0.0595,0.004,0.2556,0.0001,0.0512,0.152,0.0002,0.1401,0.3466,1.0306,2.0542,8.1624,1.026,11.455
514,0.0185,0.2423,0.7272,0.059,0.0023,0.2629,0.0001,0.0603,0.1495,0.0002,0.1406,0.3311,1.0249,2.0221,8.1244,1.019,11.3815
515,0.016,0.2327,0.7264,0.055,0.0045,0.3223,0.0001,0.0446,0.1537,0.0002,0.1932,0.3325,1.1263,2.11,8.4549,1.0139,11.7869
516,0.0167,0.3947,0.7242,0.0597,0.0037,0.2798,0.0001,0.0652,0.1614,0.0003,0.1545,0.3402,1.0892,2.2336,8.1356,1.0127,11.5905
517,0.0176,0.3771,0.7049,0.0609,0.0055,0.2618,0.0001,0.0671,0.1497,0.0001,0.1391,0.3385,1.0434,2.153,8.0139,1.0047,11.3821
518,0.0168,0.2861,0.6983,0.0548,0.0015,0.2876,0.0001,0.0466,0.1443,0.0001,0.1876,0.326,1.0584,2.0695,7.9546,1.0042,11.2332
519,0.0161,0.2832,0.6779,0.0546,0.0015,0.2373,0.0001,0.0438,0.1462,0.0002,0.1435,0.331,0.9674,1.9503,8.0145,1.0123,11.1926
